,Age,area,bbox_area,convex_area,eccentricity,equivalent_diameter,euler_number,extent,filled_area,major_axis_length,max_intensity,mean_intensity,min_intensity,minor_axis_length,orientation,perimeter,solidity,contrast,energy,homogeneity,correlation,dissimilarity,Region Count
863,16,661.6210526315789,1019.4280701754386,727.9052631578948,0.6460054979493175,27.90574891515483,1.0,0.6670379097181655,661.6210526315789,34.97741114699157,0.7911868128939734,0.5695768654798055,0.35310048998172694,23.973535831304048,0.0007207398394820886,103.59689380390313,0.9223255827033153,110.93039970247959,0.02653342915169406,0.07761318791719603,0.9745206892657792,6.337980843423129,285.0
864,16,653.3573883161512,1010.8865979381443,725.53264604811,0.651478586500126,27.65336472424227,1.0,0.6674394143040833,653.3573883161512,34.660867145715585,0.7939105094168,0.5724558821762715,0.36456668317911534,23.716198229501646,0.03268314852016595,103.58968779702695,0.9181620873096298,105.41293163032982,0.02683198513197069,0.07828018398654531,0.9758560696388257,6.201329307924126,291.0
865,16,696.4309764309764,1087.4983164983164,776.1279461279461,0.6664500340924837,28.445548563322028,1.0,0.6602905394421408,696.4309764309764,35.785333846501274,0.8154379061083575,0.5843707310863451,0.3482237665681053,24.39302943946634,-0.04062439364783494,108.0269270843224,0.9132167947749416,120.6510382963356,0.025676204857716517,0.07378199525782374,0.9739735891304606,6.584044701113594,297.0
866,16,716.1512915129151,1138.261992619926,809.7490774907749,0.6816507602879958,28.605475471253065,1.0,0.6550308149230983,716.1512915129151,36.79359006788006,0.7730226612167677,0.5628284030492112,0.3622427139720509,24.26897576275113,0.0267535294794826,111.57281425308928,0.9084336783558753,94.14055971195354,0.026996972609516088,0.08298788538469591,0.9786229513073401,5.7464213978806615,271.0
867,16,663.9556313993174,1012.1706484641638,727.7440273037543,0.6348744191135455,27.75568835672905,1.0,0.6741073669852252,663.9556313993174,34.05974797946611,0.7843184903666125,0.5741332041359885,0.36199365434159053,24.094788339484275,-0.3107990174146292,101.74204569066248,0.926912358722517,109.3162226096018,0.027979005458012737,0.08424299355531735,0.9753457436905014,6.203608319296394,293.0
868,16,631.7942122186495,980.9967845659164,699.1061093247588,0.6558499672850089,27.2770397812823,1.0,0.6677189821851335,631.7942122186495,34.11741100756453,0.8049408435209046,0.5812692603604599,0.35661252772174606,23.41644675511677,0.0013637396386779164,101.93852911135221,0.9209957191130973,119.07422864930707,0.026767394116622083,0.07569006962999313,0.9737532424128215,6.575479107375984,311.0
869,16,668.181506849315,1039.3390410958905,744.2431506849315,0.6380873303684538,27.708435463473666,0.9965753424657534,0.6817142041851623,669.1164383561644,34.73936088063736,0.8072929399967975,0.6019876492907363,0.39578963210126084,23.75944629140679,-0.04295319060915128,103.11099725571471,0.9321965653218363,100.55831663928274,0.028131393515564262,0.0835999138629523,0.97640472406434,6.130590729802807,292.0
870,16,649.2310344827587,1013.2379310344828,717.3827586206896,0.6271097276300684,27.612125802169817,0.996551724137931,0.6703054211018115,649.4965517241379,34.075236013887476,0.7855899167721981,0.5799327657262472,0.3801856625694973,23.982787103576612,-0.1670577065044266,102.0823001475564,0.9232970237400943,95.24955492998272,0.027694214729308882,0.08444392759239068,0.9765717592234937,5.864785586329815,290.0
871,16,749.5276752767528,1182.5239852398524,837.719557195572,0.6508948146612773,29.268932018274082,1.0,0.6625163611943862,749.5276752767528,36.74044747592434,0.8098890062759464,0.5931584569239151,0.37763664008364195,25.12793573466489,-0.1418101307229785,111.12222866726324,0.9157826087111153,101.16063500703109,0.026613252465818124,0.08158535710046674,0.9781821140834572,5.9974075724037705,271.0
872,16,626.046052631579,963.0526315789474,688.3026315789474,0.6380421068251709,27.11085231357182,1.0,0.6681159954479012,626.046052631579,33.490721423186585,0.8057834000371177,0.5857780728103691,0.3701796970677782,23.5439120415151,-0.06291743036532173,100.2669187658293,0.9211077339738407,115.66339474566573,0.02723704637949524,0.07679764617909621,0.9746150650784521,6.493581807144568,304.0
873,16,638.9180327868852,984.7967213114754,700.4852459016394,0.6495805427614455,27.307093466854088,1.0,0.6660169567448216,638.9180327868852,34.12732160360028,0.8124177609946525,0.5914179057369796,0.37688739888897516,23.386266493533462,0.05182259278876416,100.52712055026437,0.924635313737062,111.13541351638668,0.027109744370369178,0.07755204269566039,0.9762103182151143,6.329870015051145,305.0
874,16,651.4574132492114,997.6876971608833,714.7697160883281,0.6379301697481303,27.63405419641768,1.0,0.6776886458440462,651.4574132492114,34.47694655649389,0.8076379622736987,0.5941555285358652,0.3861481397793864,23.749788102490164,0.0022040614769918937,101.4529787942262,0.9280821087685336,103.91278997485755,0.027752765483686475,0.08239427739208724,0.9765926896310668,6.158438984544095,317.0
875,16,674.6180555555555,1060.5729166666667,752.2152777777778,0.6585147803498334,28.155922015697328,1.0,0.6620650696272011,674.6180555555555,35.64303705496718,0.8158986335742754,0.6002030674321923,0.3875053540946091,24.10036683214928,0.04909297961158879,106.56361812625804,0.9164260824527426,101.87324267371919,0.026436270301566523,0.07885442808199009,0.9780155423818978,6.083969328725733,288.0
927,24,776.6059602649007,1198.523178807947,858.9668874172186,0.6809822948871419,29.896625087877517,0.9768211920529801,0.66298710893984,778.0430463576159,38.43162046704334,0.8058114757950605,0.5781841769425968,0.3628834434800697,25.29887463159021,0.28125611601115147,114.65113711901476,0.9175431521010163,103.86544784694146,0.02552687249689771,0.07925406285515504,0.9758091192411225,6.075037179999487,302.0
928,24,735.580985915493,1109.394366197183,805.4119718309859,0.6724841958918967,29.014947367666895,0.9964788732394366,0.6767064788936331,735.9718309859155,36.8972011197241,0.80379346785672,0.5694192383392481,0.35175314923270495,24.604924928351316,0.18010045161607185,107.77001890369135,0.9271625699077978,109.71750505731248,0.026370984907634655,0.0778525930203998,0.9730691803376139,6.396525840806519,284.0
929,24,779.3979591836735,1204.5,866.4047619047619,0.6799475197844488,29.68169537400099,0.9863945578231292,0.6595586246164573,780.1360544217687,38.64958553246469,0.8042721986503546,0.5734610562313128,0.35012375892884984,25.079924592023776,0.11063712384309005,114.44673697028249,0.9120137701593554,115.44471337515793,0.02540202593703116,0.07464518186845227,0.9738204523267165,6.40717917009564,294.0
930,24,832.2255892255893,1325.6767676767677,952.5656565656566,0.6636706573811674,30.79218895064328,0.8148148148148148,0.6568120519991418,852.3636363636364,39.88439467312886,0.812691981901597,0.561071368657747,0.3450045168319394,27.101633877372134,0.16247872282346373,129.5675033465294,0.8990457740009526,110.88622287048037,0.024530462134032403,0.07352478189175103,0.9741907145649296,6.299592475177628,297.0
931,24,786.7689243027888,1253.9043824701196,880.398406374502,0.656695785341952,30.093385474974244,0.9760956175298805,0.6564666988745093,788.7171314741036,38.36457984945659,0.7997458006404891,0.5512238563469263,0.3311503898180678,25.961775239318342,-0.015320053374926349,115.94003688403009,0.9139678658497996,108.39936481277778,0.024780365651227383,0.07257711762037794,0.9738279707895324,6.312546736926818,251.0
932,24,818.0407407407407,1263.2,909.0074074074074,0.6618252888719477,30.307002363957206,0.8777777777777778,0.6678977350008567,828.7814814814815,38.68518475037571,0.824919824111926,0.6049455348247536,0.3963681725220152,26.30031813696099,-0.05271852971820422,120.43448537978806,0.9155685221862371,102.52807879756682,0.0258815549282908,0.07902648536455004,0.9773350047400592,6.116406977730472,270.0
933,24,758.6369636963697,1138.7689768976898,826.006600660066,0.6511177900899242,29.36160242475209,0.9900990099009901,0.6745299169155949,759.1749174917492,36.73088286772223,0.7760812032830049,0.5638511689149154,0.37791552761756186,25.296269445948095,0.08786457062290574,108.61139677907684,0.9272791626461494,83.81834014349222,0.027494471289457836,0.08846887860109595,0.9785956023762815,5.527321253661486,303.0
934,24,734.375415282392,1110.6179401993356,802.9435215946844,0.6521952318091988,28.823399196621363,0.9966777408637874,0.6679707156619384,734.6112956810631,36.43761803965243,0.7921798750723186,0.5683172488531572,0.36095851854377775,24.8313265326434,0.10126762767447788,107.75326034139385,0.9226729775002025,102.944323942244,0.026837590561327482,0.08003403067254085,0.9756151887673662,6.064594003365955,301.0
935,24,734.0464135021097,1132.548523206751,814.4345991561181,0.6395099306411215,29.201045331437147,0.9873417721518988,0.658731177674674,734.7510548523206,36.25471171400268,0.798098733408449,0.5582275184558432,0.36180014480845907,25.54849434119188,0.03169597803492163,111.81304629922802,0.9117286689252563,90.16771691715213,0.02555154448828806,0.0783338400574894,0.9774182821358085,5.742969199190089,237.0
936,24,778.0068027210884,1197.455782312925,863.5816326530612,0.6543378065441453,29.654843991457067,0.9795918367346939,0.6655791279238551,779.5034013605442,37.284113424527106,0.7435645291664881,0.5332602728262094,0.33831120027134304,25.625957998002008,0.03324780685017079,113.70308912119448,0.916766058950952,88.45815594439163,0.027083675871096245,0.08630086057282892,0.9767344707480454,5.583797545726082,294.0
937,24,654.2175732217573,972.1924686192468,712.744769874477,0.6552622151928169,27.365720178251895,0.99581589958159,0.6773238832307127,654.4476987447699,33.83658810712444,0.8189749265322207,0.584396231420611,0.3671739035163269,23.653870448846998,-0.11146073374250678,100.24010042734294,0.9268099400177063,115.5628931965042,0.027512038023435485,0.07667861534504301,0.9740081100310939,6.566158984012972,239.0
