,Image Reference,Age,Number of nucleii,Number of overlapping nucleii,Average Area,Avg Compactness,Circular blobs,Non-circular blobs,Texture Feature - Avg Energy,Texture feature - Avg Homogenity,Texture feature - Avg Correlation
913,AMC-132--036-macurato_FCM_MASK.png,6,1594,52,33.517300020868504,0.07957747154594653,1050,0,0.4941609165968546,0.5169494503024619,0.18520173672622575
914,AMC-132--037-macurato_FCM_MASK.png,6,1435,44,33.7260783508174,0.0795774715459466,915,0,0.4944207690170109,0.5171687399175093,0.1851541516814103
915,AMC-132--038-macurato_FCM_MASK.png,6,1646,34,33.05211971940022,0.07957747154594651,1053,0,0.49451832098984333,0.5172401296400924,0.1847860646999565
916,AMC-132--039-macurato_FCM_MASK.png,6,1593,56,33.89351091835382,0.07957747154594653,1070,0,0.49440828113680685,0.5171171940228767,0.18463049324529013
917,AMC-132--040-macurato_FCM_MASK.png,6,1972,53,30.301129271350124,0.0795774715459464,1298,0,0.4941426953910367,0.5168378809049878,0.18414350680681482
918,AMC-132--041-macurato_FCM_MASK.png,6,1889,74,35.58537683748751,0.07957747154594642,1163,0,0.4937406215102487,0.5164243732260225,0.1836006514817625
919,AMC-132--042-macurato_FCM_MASK.png,6,1647,81,45.319336368501936,0.07957747154594651,939,0,0.4939109840322174,0.5165553101547292,0.1835584473618994
920,AMC-132--043-macurato_FCM_MASK.png,6,1604,35,31.181003612617193,0.07957747154594653,1028,0,0.49405564327646606,0.5166461309078225,0.1830295207910344
921,AMC-132--044-macurato_FCM_MASK.png,6,1446,56,42.52052449046169,0.0795774715459466,847,0,0.49423092907534155,0.5167674152498117,0.1827412819905679
922,AMC-132--045-macurato_FCM_MASK.png,6,2000,82,38.38127170356511,0.0795774715459464,1215,0,0.49425402186180295,0.5167614866550966,0.18228022650875955
923,AMC-132--046-macurato_FCM_MASK.png,6,2013,80,32.581254877550975,0.0795774715459464,1227,0,0.4933969483622754,0.5159348030889293,0.18175432035681427
924,AMC-132--047-macurato_FCM_MASK.png,6,1555,74,41.33099672740941,0.07957747154594655,1027,0,0.4934352015974442,0.5159686595873918,0.18166981457497122
